time,_id,close,high,low,open,volume
2022-12-27 08:10:00,1672128600,16840.5,16849.0,16840.5,16848.0,2431
2022-12-27 08:15:00,1672128900,16854.5,16854.5,16839.0,16839.0,3632
2022-12-27 08:20:00,1672129200,16860.5,16862.0,16853.0,16853.0,6167
2022-12-27 08:25:00,1672129500,16860.0,16861.5,16858.0,16860.0,1881
2022-12-27 08:30:00,1672129800,16853.0,16865.0,16851.5,16863.0,4427
2022-12-27 08:35:00,1672130100,16856.0,16860.0,16850.0,16853.0,3937
2022-12-27 08:40:00,1672130400,16858.5,16860.5,16854.5,16854.5,2331
2022-12-27 08:45:00,1672130700,16859.5,16859.5,16856.5,16858.0,2611
2022-12-27 08:50:00,1672131000,16850.0,16860.5,16850.0,16860.5,5684
2022-12-27 08:55:00,1672131300,16840.5,16849.0,16839.5,16844.0,5653
2022-12-27 09:00:00,1672131600,16837.5,16842.5,16832.5,16842.5,4542
2022-12-27 09:05:00,1672131900,16842.5,16843.5,16834.5,16834.5,2775
2022-12-27 09:10:00,1672132200,16844.0,16847.0,16839.5,16842.5,5532
2022-12-27 09:15:00,1672132500,16841.5,16845.5,16839.5,16845.5,5143
2022-12-27 09:20:00,1672132800,16850.5,16851.5,16841.5,16841.5,6665
2022-12-27 09:25:00,1672133100,16850.5,16852.5,16847.5,16849.0,2388
2022-12-27 09:30:00,1672133400,16853.0,16853.0,16850.5,16850.5,3182
2022-12-27 09:35:00,1672133700,16855.0,16855.0,16852.0,16853.0,2337
2022-12-27 09:40:00,1672134000,16856.0,16857.5,16854.5,16855.0,3669
2022-12-27 09:45:00,1672134300,16854.5,16859.5,16854.5,16858.0,4384
2022-12-27 09:50:00,1672134600,16868.0,16869.0,16856.0,16857.5,2874
2022-12-27 09:55:00,1672134900,16870.5,16870.5,16865.0,16867.5,3272
2022-12-27 10:00:00,1672135200,16862.0,16870.0,16862.0,16869.0,5386
2022-12-27 10:05:00,1672135500,16861.5,16863.5,16856.0,16862.0,7288
2022-12-27 10:10:00,1672135800,16861.0,16867.5,16860.5,16860.5,3116
2022-12-27 10:15:00,1672136100,16851.0,16864.5,16849.5,16862.0,4083
2022-12-27 10:20:00,1672136400,16854.0,16857.5,16851.0,16851.0,7326
2022-12-27 10:25:00,1672136700,16852.5,16855.0,16851.5,16852.5,2852
2022-12-27 10:30:00,1672137000,16853.5,16856.0,16850.0,16856.0,3042
2022-12-27 10:35:00,1672137300,16854.0,16855.0,16852.5,16853.5,1819
2022-12-27 10:40:00,1672137600,16844.5,16853.5,16844.5,16852.5,2550
2022-12-27 10:45:00,1672137900,16845.5,16846.0,16844.0,16846.0,3999
2022-12-27 10:50:00,1672138200,16844.5,16845.5,16842.5,16845.5,1191
2022-12-27 10:55:00,1672138500,16850.0,16850.5,16843.0,16843.0,2064
2022-12-27 11:00:00,1672138800,16848.5,16849.5,16845.5,16849.0,2239
2022-12-27 11:05:00,1672139100,16845.5,16852.0,16845.5,16847.0,1768
2022-12-27 11:10:00,1672139400,16845.0,16845.5,16843.5,16845.5,2488
2022-12-27 11:15:00,1672139700,16807.0,16845.5,16801.0,16845.0,13953
2022-12-27 11:20:00,1672140000,16819.0,16821.5,16811.0,16811.0,7958
2022-12-27 11:25:00,1672140300,16819.5,16827.5,16817.5,16817.5,3089
2022-12-27 11:30:00,1672140600,16819.5,16823.0,16813.5,16819.5,3515
2022-12-27 11:35:00,1672140900,16820.5,16822.0,16815.5,16815.5,3709
2022-12-27 11:40:00,1672141200,16819.0,16824.5,16819.0,16823.0,3528
2022-12-27 11:45:00,1672141500,16828.0,16828.5,16815.5,16819.0,3779
2022-12-27 11:50:00,1672141800,16828.5,16830.0,16826.0,16826.5,3792
2022-12-27 11:55:00,1672142100,16824.5,16825.5,16822.0,16824.0,3123
2022-12-27 12:00:00,1672142400,16822.0,16824.5,16819.5,16824.5,3602
2022-12-27 12:05:00,1672142700,16824.0,16825.5,16819.5,16820.5,3035
2022-12-27 12:10:00,1672143000,16824.5,16826.0,16822.0,16824.0,2266
2022-12-27 12:15:00,1672143300,16820.5,16824.5,16813.0,16824.5,3431
2022-12-27 12:20:00,1672143600,16823.5,16824.0,16821.0,16822.0,2548
2022-12-27 12:25:00,1672143900,16817.5,16824.0,16812.0,16824.0,3496
2022-12-27 12:30:00,1672144200,16818.0,16819.0,16813.0,16815.5,3036
2022-12-27 12:35:00,1672144500,16813.0,16831.5,16809.0,16819.0,5009
2022-12-27 12:40:00,1672144800,16820.0,16821.0,16813.0,16814.5,3908
2022-12-27 12:45:00,1672145100,16824.5,16828.5,16817.5,16820.0,4295
2022-12-27 12:50:00,1672145400,16810.0,16826.5,16810.0,16822.0,4029
2022-12-27 12:55:00,1672145700,16804.0,16812.0,16800.0,16811.0,8175
2022-12-27 13:00:00,1672146000,16811.5,16814.0,16797.0,16802.0,3955
2022-12-27 13:05:00,1672146300,16823.0,16823.0,16808.5,16811.5,3729
2022-12-27 13:10:00,1672146600,16821.0,16829.5,16817.5,16828.5,4941
2022-12-27 13:15:00,1672146900,16815.5,16820.5,16810.5,16819.5,2126
2022-12-27 13:20:00,1672147200,16825.0,16825.0,16821.0,16822.5,2734
2022-12-27 13:25:00,1672147500,16822.0,16823.0,16820.0,16823.0,1545
2022-12-27 13:30:00,1672147800,16816.5,16824.5,16815.0,16824.0,2454
2022-12-27 13:35:00,1672148100,16817.5,16818.5,16815.0,16816.5,2032
2022-12-27 13:40:00,1672148400,16809.0,16816.0,16809.0,16816.0,2399
2022-12-27 13:45:00,1672148700,16806.5,16812.0,16803.5,16810.0,7966
2022-12-27 13:50:00,1672149000,16808.5,16813.5,16802.5,16806.5,2351
2022-12-27 13:55:00,1672149300,16812.0,16812.0,16806.5,16808.5,2390
2022-12-27 14:00:00,1672149600,16813.0,16814.5,16812.0,16812.0,2158
2022-12-27 14:05:00,1672149900,16812.5,16816.5,16810.5,16812.0,1709
2022-12-27 14:10:00,1672150200,16809.0,16815.0,16809.0,16815.0,3049
2022-12-27 14:15:00,1672150500,16810.0,16810.0,16808.0,16808.0,2133
2022-12-27 14:20:00,1672150800,16820.0,16825.0,16815.0,16815.0,4618
2022-12-27 14:25:00,1672151100,16809.5,16820.0,16809.5,16820.0,3526
2022-12-27 14:30:00,1672151400,16778.5,16808.5,16758.5,16808.5,17173
2022-12-27 14:35:00,1672151700,16763.5,16778.0,16724.5,16778.0,48780
2022-12-27 14:40:00,1672152000,16769.0,16770.0,16754.0,16761.0,9262
2022-12-27 14:45:00,1672152300,16756.0,16767.5,16746.0,16767.5,9786
2022-12-27 14:50:00,1672152600,16772.0,16772.5,16756.5,16756.5,9272
2022-12-27 14:55:00,1672152900,16764.5,16772.0,16763.5,16772.0,4789
2022-12-27 15:00:00,1672153200,16760.0,16764.0,16741.0,16764.0,6197
2022-12-27 15:05:00,1672153500,16769.0,16771.5,16762.5,16766.5,9455
2022-12-27 15:10:00,1672153800,16774.0,16774.0,16758.0,16768.5,4837
2022-12-27 15:15:00,1672154100,16807.0,16807.0,16775.0,16775.0,20089
2022-12-27 15:20:00,1672154400,16816.5,16826.5,16800.5,16805.0,11381
2022-12-27 15:25:00,1672154700,16818.5,16826.0,16814.0,16819.5,7669
2022-12-27 15:30:00,1672155000,16814.0,16818.5,16803.0,16818.5,6666
2022-12-27 15:35:00,1672155300,16804.0,16816.0,16799.5,16815.5,5228
2022-12-27 15:40:00,1672155600,16804.0,16812.5,16799.5,16802.0,3010
2022-12-27 15:45:00,1672155900,16807.0,16811.5,16804.0,16804.0,2896
2022-12-27 15:50:00,1672156200,16792.5,16805.5,16792.5,16805.5,3410
2022-12-27 15:55:00,1672156500,16791.5,16793.5,16783.5,16792.0,5020
2022-12-27 16:00:00,1672156800,16795.0,16795.5,16783.5,16790.0,4098
2022-12-27 16:05:00,1672157100,16784.0,16795.0,16781.5,16795.0,2524
2022-12-27 16:10:00,1672157400,16773.5,16784.5,16773.0,16784.0,4271
2022-12-27 16:15:00,1672157700,16765.0,16779.0,16765.0,16773.5,5325
2022-12-27 16:20:00,1672158000,16757.0,16768.0,16751.0,16765.0,5377
2022-12-27 16:25:00,1672158300,16777.0,16777.0,16760.0,16766.0,3756
2022-12-27 16:30:00,1672158600,16762.0,16781.0,16762.0,16778.5,8986
2022-12-27 16:35:00,1672158900,16773.5,16774.5,16763.0,16764.5,6264
2022-12-27 16:40:00,1672159200,16778.0,16784.5,16771.0,16774.5,6093
2022-12-27 16:45:00,1672159500,16771.0,16780.0,16765.0,16779.0,4345
2022-12-27 16:50:00,1672159800,16771.0,16773.5,16770.0,16771.0,5320
2022-12-27 16:55:00,1672160100,16770.0,16775.0,16768.5,16770.5,17587
2022-12-27 17:00:00,1672160400,16770.5,16770.5,16767.0,16770.0,2147
2022-12-27 17:05:00,1672160700,16768.0,16771.0,16768.0,16770.5,2044
2022-12-27 17:10:00,1672161000,16772.5,16776.5,16768.0,16768.0,2572
2022-12-27 17:15:00,1672161300,16767.0,16772.0,16764.5,16770.5,2793
2022-12-27 17:20:00,1672161600,16747.5,16768.5,16744.0,16768.5,6784
2022-12-27 17:25:00,1672161900,16745.5,16751.5,16735.5,16751.5,8230
2022-12-27 17:30:00,1672162200,16746.5,16748.0,16743.0,16743.0,3630
2022-12-27 17:35:00,1672162500,16741.0,16746.5,16729.5,16746.5,3645
2022-12-27 17:40:00,1672162800,16659.0,16741.0,16613.0,16741.0,42642
2022-12-27 17:45:00,1672163100,16673.0,16683.0,16639.5,16653.0,17080
2022-12-27 17:50:00,1672163400,16682.5,16692.5,16664.0,16672.5,7643
2022-12-27 17:55:00,1672163700,16672.5,16684.0,16667.0,16683.5,3926
2022-12-27 18:00:00,1672164000,16672.0,16674.5,16665.5,16669.0,8866
2022-12-27 18:05:00,1672164300,16662.5,16673.5,16642.5,16673.5,9167
2022-12-27 18:10:00,1672164600,16664.0,16666.0,16659.0,16661.0,4496
2022-12-27 18:15:00,1672164900,16646.0,16666.5,16639.5,16666.5,6386
2022-12-27 18:20:00,1672165200,16646.5,16651.5,16631.0,16644.5,3327
2022-12-27 18:25:00,1672165500,16655.5,16660.5,16648.5,16650.0,8709
2022-12-27 18:30:00,1672165800,16658.0,16658.0,16638.5,16655.0,5216
2022-12-27 18:35:00,1672166100,16655.5,16658.0,16653.0,16658.0,2168
2022-12-27 18:40:00,1672166400,16638.0,16653.0,16638.0,16653.0,3153
2022-12-27 18:45:00,1672166700,16633.0,16638.0,16625.5,16638.0,5231
2022-12-27 18:50:00,1672167000,16629.0,16639.5,16625.5,16634.5,5745
2022-12-27 18:55:00,1672167300,16630.5,16630.5,16612.0,16629.0,4549
2022-12-27 19:00:00,1672167600,16633.0,16634.0,16623.0,16629.0,2299
2022-12-27 19:05:00,1672167900,16632.0,16633.5,16625.5,16633.0,3204
2022-12-27 19:10:00,1672168200,16629.5,16635.0,16625.5,16633.5,2062
2022-12-27 19:15:00,1672168500,16633.0,16632.0,16600.0,16629.5,7509
2022-12-27 19:20:00,1672168800,16646.0,16646.0,16630.5,16631.5,3252
2022-12-27 19:25:00,1672169100,16651.0,16651.5,16632.5,16644.0,2628
2022-12-27 19:30:00,1672169400,16653.5,16655.5,16646.0,16652.0,2736
2022-12-27 19:35:00,1672169700,16645.5,16653.0,16645.5,16652.5,3461
2022-12-27 19:40:00,1672170000,16673.5,16673.5,16642.0,16647.0,4164
2022-12-27 19:45:00,1672170300,16669.0,16674.0,16666.5,16670.5,3913
2022-12-27 19:50:00,1672170600,16669.5,16671.5,16663.5,16668.5,2513
2022-12-27 19:55:00,1672170900,16676.5,16678.5,16668.5,16671.5,16861
2022-12-27 20:00:00,1672171200,16667.5,16679.0,16666.0,16679.0,3799
2022-12-27 20:05:00,1672171500,16683.0,16683.0,16667.5,16667.5,3253
2022-12-27 20:10:00,1672171800,16688.0,16688.0,16679.5,16679.5,2425
2022-12-27 20:15:00,1672172100,16683.0,16689.0,16683.0,16688.0,2814
2022-12-27 20:20:00,1672172400,16679.5,16684.5,16678.5,16683.0,3290
2022-12-27 20:25:00,1672172700,16680.0,16683.0,16674.5,16679.5,2507
2022-12-27 20:30:00,1672173000,16675.5,16681.5,16675.0,16681.5,4038
2022-12-27 20:35:00,1672173300,16674.5,16676.5,16671.5,16675.5,1840
2022-12-27 20:40:00,1672173600,16666.0,16671.0,16660.0,16671.0,4265
2022-12-27 20:45:00,1672173900,16661.0,16667.5,16659.0,16664.5,4132
2022-12-27 20:50:00,1672174200,16651.0,16661.5,16651.0,16660.0,3286
2022-12-27 20:55:00,1672174500,16659.0,16661.0,16652.0,16655.0,2765
2022-12-27 21:00:00,1672174800,16655.5,16662.5,16653.5,16662.5,6494
2022-12-27 21:05:00,1672175100,16655.0,16657.0,16653.5,16653.5,1402
2022-12-27 21:10:00,1672175400,16650.5,16656.5,16650.5,16656.5,2856
2022-12-27 21:15:00,1672175700,16657.0,16657.0,16652.0,16652.5,2515
2022-12-27 21:20:00,1672176000,16655.0,16657.0,16654.0,16656.0,1337
2022-12-27 21:25:00,1672176300,16655.5,16660.0,16653.5,16657.0,2368
2022-12-27 21:30:00,1672176600,16651.0,16655.5,16650.5,16655.5,1371
2022-12-27 21:35:00,1672176900,16659.5,16660.5,16649.5,16650.0,2011
2022-12-27 21:40:00,1672177200,16657.0,16659.0,16655.5,16657.5,1252
2022-12-27 21:45:00,1672177500,16664.5,16664.5,16659.0,16659.0,1660
2022-12-27 21:50:00,1672177800,16676.5,16678.0,16662.0,16662.0,4246
2022-12-27 21:55:00,1672178100,16696.5,16698.0,16677.5,16678.0,3933
2022-12-27 22:00:00,1672178400,16687.0,16695.5,16684.0,16695.5,3813
2022-12-27 22:05:00,1672178700,16691.5,16698.0,16681.0,16687.0,2158
2022-12-27 22:10:00,1672179000,16698.0,16698.0,16690.5,16691.5,2510
2022-12-27 22:15:00,1672179300,16690.0,16697.5,16687.0,16697.5,1752
2022-12-27 22:20:00,1672179600,16699.5,16699.5,16690.0,16690.0,1550
2022-12-27 22:25:00,1672179900,16690.5,16702.0,16687.5,16699.5,2049
2022-12-27 22:30:00,1672180200,16688.0,16690.5,16683.5,16690.5,3091
2022-12-27 22:35:00,1672180500,16695.0,16696.5,16686.5,16686.5,1751
2022-12-27 22:40:00,1672180800,16691.0,16696.5,16691.0,16696.5,2518
2022-12-27 22:45:00,1672181100,16690.0,16693.5,16690.0,16691.0,1699
2022-12-27 22:50:00,1672181400,16685.0,16686.0,16680.0,16680.5,2933
2022-12-27 22:55:00,1672181700,16682.5,16688.5,16681.5,16687.5,1749
2022-12-27 23:00:00,1672182000,16696.0,16699.5,16678.0,16684.0,4399
2022-12-27 23:05:00,1672182300,16697.0,16705.5,16694.5,16699.0,4106
2022-12-27 23:10:00,1672182600,16700.5,16703.0,16697.5,16699.5,1459
2022-12-27 23:15:00,1672182900,16696.0,16702.5,16695.5,16700.5,1473
2022-12-27 23:20:00,1672183200,16703.5,16705.0,16696.0,16696.0,1004
2022-12-27 23:25:00,1672183500,16709.5,16711.5,16702.0,16703.5,3539
2022-12-27 23:30:00,1672183800,16707.0,16712.5,16707.0,16709.5,3048
2022-12-27 23:35:00,1672184100,16700.0,16708.0,16698.5,16707.0,1633
2022-12-27 23:40:00,1672184400,16689.0,16700.0,16689.0,16700.0,3301
2022-12-27 23:45:00,1672184700,16693.5,16695.5,16687.5,16688.0,2508
2022-12-27 23:50:00,1672185000,16697.0,16702.0,16693.5,16693.5,991
2022-12-27 23:55:00,1672185300,16697.5,16705.0,16697.5,16699.5,2160
2022-12-28 00:00:00,1672185600,16703.0,16705.5,16691.0,16697.5,3110
2022-12-28 00:05:00,1672185900,16690.0,16702.0,16690.0,16700.5,2671
2022-12-28 00:10:00,1672186200,16692.0,16692.0,16687.0,16689.5,3972
2022-12-28 00:15:00,1672186500,16702.0,16703.0,16692.0,16692.0,3375
2022-12-28 00:20:00,1672186800,16694.0,16702.0,16688.5,16702.0,2271
2022-12-28 00:25:00,1672187100,16692.5,16701.0,16689.0,16692.0,3236
2022-12-28 00:30:00,1672187400,16697.0,16697.0,16694.0,16694.5,2485
2022-12-28 00:35:00,1672187700,16704.5,16705.0,16695.5,16697.0,2233
2022-12-28 00:40:00,1672188000,16715.0,16715.0,16705.0,16705.0,5311
2022-12-28 00:45:00,1672188300,16704.5,16713.5,16703.5,16713.5,1981
2022-12-28 00:50:00,1672188600,16690.0,16705.0,16689.5,16702.0,2271
2022-12-28 00:55:00,1672188900,16680.0,16692.0,16673.5,16692.0,7003
2022-12-28 01:00:00,1672189200,16679.0,16684.5,16677.5,16680.5,5637
2022-12-28 01:05:00,1672189500,16665.5,16681.0,16665.5,16680.5,4691
2022-12-28 01:10:00,1672189800,16667.0,16669.0,16646.5,16665.5,11289
2022-12-28 01:15:00,1672190100,16667.5,16671.0,16666.0,16667.0,4216
2022-12-28 01:20:00,1672190400,16679.5,16681.0,16666.5,16667.5,2620
2022-12-28 01:25:00,1672190700,16694.5,16694.5,16680.0,16680.0,3216
2022-12-28 01:30:00,1672191000,16719.5,16738.0,16712.5,16715.0,23807
2022-12-28 01:35:00,1672191300,16702.5,16718.5,16701.0,16718.5,8437
2022-12-28 01:40:00,1672191600,16692.0,16706.5,16691.5,16702.5,3336
2022-12-28 01:45:00,1672191900,16697.5,16697.5,16692.0,16693.0,5046
2022-12-28 01:50:00,1672192200,16687.0,16700.5,16687.0,16699.0,2929
2022-12-28 01:55:00,1672192500,16690.0,16694.5,16682.0,16687.0,4392
2022-12-28 02:00:00,1672192800,16699.5,16699.5,16689.5,16689.5,2571
2022-12-28 02:05:00,1672193100,16693.0,16704.0,16691.0,16697.5,2966
2022-12-28 02:10:00,1672193400,16683.0,16694.5,16680.5,16694.5,4267
2022-12-28 02:15:00,1672193700,16674.5,16688.5,16671.5,16681.5,2485
2022-12-28 02:20:00,1672194000,16683.5,16685.0,16674.0,16676.0,2657
2022-12-28 02:25:00,1672194300,16677.0,16686.5,16675.0,16681.5,2757
2022-12-28 02:30:00,1672194600,16688.0,16689.0,16679.5,16679.5,1738
2022-12-28 02:35:00,1672194900,16685.0,16688.5,16684.5,16688.5,2234
2022-12-28 02:40:00,1672195200,16687.0,16690.5,16676.5,16682.5,3806
2022-12-28 02:45:00,1672195500,16686.0,16689.0,16686.0,16687.0,3244
2022-12-28 02:50:00,1672195800,16684.0,16688.0,16684.0,16687.5,2033
2022-12-28 02:55:00,1672196100,16675.5,16685.0,16673.5,16684.5,3144
2022-12-28 03:00:00,1672196400,16665.0,16686.5,16656.5,16677.0,10342
2022-12-28 03:05:00,1672196700,16656.0,16666.0,16653.0,16666.0,4976
2022-12-28 03:10:00,1672197000,16579.0,16654.0,16553.5,16652.5,37405
2022-12-28 03:15:00,1672197300,16601.5,16601.5,16566.5,16573.0,29759
2022-12-28 03:20:00,1672197600,16628.0,16635.0,16598.5,16601.5,12865
2022-12-28 03:25:00,1672197900,16625.5,16632.5,16619.0,16631.5,8212
2022-12-28 03:30:00,1672198200,16647.0,16647.0,16624.0,16624.5,6926
2022-12-28 03:35:00,1672198500,16637.5,16652.0,16635.0,16647.5,3148
2022-12-28 03:40:00,1672198800,16639.5,16644.0,16631.0,16637.0,1898
2022-12-28 03:45:00,1672199100,16654.0,16655.5,16638.5,16639.5,2098
2022-12-28 03:50:00,1672199400,16646.5,16649.5,16639.5,16649.5,2837
2022-12-28 03:55:00,1672199700,16644.0,16648.0,16644.0,16648.0,1271
2022-12-28 04:00:00,1672200000,16643.0,16654.0,16639.5,16643.0,5563
2022-12-28 04:05:00,1672200300,16640.5,16645.5,16637.5,16644.0,3753
2022-12-28 04:10:00,1672200600,16659.5,16661.5,16640.5,16640.5,5064
2022-12-28 04:15:00,1672200900,16657.0,16659.0,16652.0,16658.5,1984
2022-12-28 04:20:00,1672201200,16657.0,16660.0,16654.0,16660.0,2958
2022-12-28 04:25:00,1672201500,16661.0,16663.5,16654.5,16657.0,2110
2022-12-28 04:30:00,1672201800,16652.5,16660.0,16652.0,16660.0,1833
2022-12-28 04:35:00,1672202100,16645.0,16652.5,16645.0,16651.0,3618
2022-12-28 04:40:00,1672202400,16660.0,16660.0,16644.0,16645.0,2824
2022-12-28 04:45:00,1672202700,16650.5,16669.5,16650.5,16660.0,9204
2022-12-28 04:50:00,1672203000,16660.0,16662.5,16651.0,16651.0,3048
2022-12-28 04:55:00,1672203300,16654.5,16660.0,16653.0,16660.0,2003
2022-12-28 05:00:00,1672203600,16656.5,16658.5,16650.5,16653.0,2271
2022-12-28 05:05:00,1672203900,16659.5,16659.5,16656.5,16656.5,1634
2022-12-28 05:10:00,1672204200,16650.0,16659.0,16649.0,16658.0,2602
2022-12-28 05:15:00,1672204500,16644.0,16651.5,16642.0,16650.5,3592
2022-12-28 05:20:00,1672204800,16657.0,16657.0,16642.0,16644.0,3539
2022-12-28 05:25:00,1672205100,16644.5,16660.0,16644.5,16660.0,3162
2022-12-28 05:30:00,1672205400,16630.5,16640.5,16621.0,16639.5,11081
2022-12-28 05:35:00,1672205700,16616.5,16629.0,16616.5,16629.0,2606
2022-12-28 05:40:00,1672206000,16586.0,16617.5,16586.0,16617.0,13335
2022-12-28 05:45:00,1672206300,16599.5,16608.0,16580.0,16591.5,7827
2022-12-28 05:50:00,1672206600,16599.5,16616.0,16594.5,16599.0,3966
2022-12-28 05:55:00,1672206900,16597.5,16605.5,16583.5,16603.5,4216
2022-12-28 06:00:00,1672207200,16612.5,16612.5,16586.0,16594.5,5587
2022-12-28 06:05:00,1672207500,16607.0,16614.0,16603.5,16613.0,3187
2022-12-28 06:10:00,1672207800,16601.0,16611.5,16588.0,16609.5,4007
2022-12-28 06:15:00,1672208100,16599.0,16607.5,16592.5,16599.5,3562
2022-12-28 06:20:00,1672208400,16596.5,16602.0,16592.5,16602.0,2263
2022-12-28 06:25:00,1672208700,16609.0,16611.5,16597.0,16598.0,2726
2022-12-28 06:30:00,1672209000,16598.0,16612.0,16598.0,16609.0,2590
2022-12-28 06:35:00,1672209300,16606.5,16609.0,16595.5,16598.5,2461
2022-12-28 06:40:00,1672209600,16605.5,16607.5,16604.0,16605.0,1000
2022-12-28 06:45:00,1672209900,16598.0,16605.5,16595.5,16605.5,1525
2022-12-28 06:50:00,1672210200,16597.0,16607.5,16597.0,16599.5,1482
2022-12-28 06:55:00,1672210500,16605.0,16605.5,16599.0,16599.0,1286
2022-12-28 07:00:00,1672210800,16621.5,16622.5,16602.5,16602.5,5525
2022-12-28 07:05:00,1672211100,16626.0,16627.5,16615.0,16621.0,3533
2022-12-28 07:10:00,1672211400,16633.5,16633.5,16622.5,16626.0,3006
2022-12-28 07:15:00,1672211700,16637.5,16638.5,16633.5,16634.5,2736
2022-12-28 07:20:00,1672212000,16634.0,16636.5,16627.0,16636.0,3145
2022-12-28 07:25:00,1672212300,16640.5,16642.0,16636.5,16636.5,4565
2022-12-28 07:30:00,1672212600,16638.0,16641.0,16635.0,16638.5,3471
2022-12-28 07:35:00,1672212900,16644.5,16648.0,16636.0,16638.0,2784
2022-12-28 07:40:00,1672213200,16638.5,16646.0,16636.5,16646.0,2341
2022-12-28 07:45:00,1672213500,16638.0,16641.5,16636.0,16638.5,2506
2022-12-28 07:50:00,1672213800,16643.0,16643.0,16631.5,16638.0,1941
2022-12-28 07:55:00,1672214100,16638.5,16642.5,16637.5,16640.0,4298
2022-12-28 08:00:00,1672214400,16648.0,16656.0,16635.0,16638.5,8232
2022-12-28 08:05:00,1672214700,16636.5,16647.0,16636.5,16647.0,3277
2022-12-28 08:10:00,1672215000,16637.0,16648.5,16637.0,16640.0,2428
2022-12-28 08:15:00,1672215300,16642.0,16645.0,16638.5,16638.5,2107
2022-12-28 08:20:00,1672215600,16638.5,16645.5,16637.0,16642.0,2366
2022-12-28 08:25:00,1672215900,16636.5,16645.0,16636.5,16640.0,1791
2022-12-28 08:30:00,1672216200,16638.5,16640.0,16628.0,16636.5,3715
2022-12-28 08:35:00,1672216500,16643.5,16647.0,16637.0,16637.0,3190
2022-12-28 08:40:00,1672216800,16640.0,16648.5,16640.0,16643.0,1366
2022-12-28 08:45:00,1672217100,16635.0,16635.0,16629.5,16635.0,2352
2022-12-28 08:50:00,1672217400,16642.0,16642.0,16637.0,16637.5,3853
2022-12-28 08:55:00,1672217700,16635.5,16642.0,16635.5,16642.0,1268
2022-12-28 09:00:00,1672218000,16637.5,16639.0,16635.0,16635.5,1733
2022-12-28 09:05:00,1672218300,16638.0,16641.5,16633.5,16638.0,1748
2022-12-28 09:10:00,1672218600,16631.5,16635.5,16626.5,16635.5,3437
2022-12-28 09:15:00,1672218900,16631.5,16631.5,16626.0,16631.5,2327
2022-12-28 09:20:00,1672219200,16630.5,16632.0,16629.5,16630.0,911
2022-12-28 09:25:00,1672219500,16631.0,16631.5,16628.0,16629.0,1386
2022-12-28 09:30:00,1672219800,16644.0,16644.0,16631.0,16633.5,1252
2022-12-28 09:35:00,1672220100,16647.5,16649.5,16641.5,16644.0,3991
2022-12-28 09:40:00,1672220400,16646.5,16649.0,16645.5,16647.0,1873
2022-12-28 09:45:00,1672220700,16659.5,16659.5,16647.5,16648.0,3203
2022-12-28 09:50:00,1672221000,16659.0,16664.5,16657.5,16660.0,9972
2022-12-28 09:55:00,1672221300,16651.0,16659.0,16642.5,16659.0,4321
2022-12-28 10:00:00,1672221600,16660.5,16660.5,16645.0,16651.0,4227
2022-12-28 10:05:00,1672221900,16652.5,16660.0,16652.5,16660.0,1597
2022-12-28 10:10:00,1672222200,16666.0,16667.5,16648.5,16652.5,5145
2022-12-28 10:15:00,1672222500,16656.0,16665.0,16654.5,16665.0,3817
2022-12-28 10:20:00,1672222800,16652.0,16660.5,16651.0,16654.5,2212
2022-12-28 10:25:00,1672223100,16653.0,16653.5,16648.5,16653.5,3049
2022-12-28 10:30:00,1672223400,16649.0,16652.5,16645.5,16651.5,4089
2022-12-28 10:35:00,1672223700,16640.0,16649.0,16640.0,16649.0,2173
2022-12-28 10:40:00,1672224000,16644.0,16646.5,16641.0,16641.5,2405
2022-12-28 10:45:00,1672224300,16644.5,16651.5,16642.0,16650.5,2934
2022-12-28 10:50:00,1672224600,16655.0,16655.0,16645.0,16645.0,2162
2022-12-28 10:55:00,1672224900,16659.0,16662.5,16655.0,16655.0,5273
2022-12-28 11:00:00,1672225200,16664.5,16665.5,16656.0,16657.5,2931
2022-12-28 11:05:00,1672225500,16660.0,16669.5,16659.5,16664.5,5283
2022-12-28 11:10:00,1672225800,16659.5,16662.0,16659.5,16662.0,4158
2022-12-28 11:15:00,1672226100,16656.5,16660.5,16653.5,16659.5,2949
2022-12-28 11:20:00,1672226400,16664.0,16666.5,16656.5,16656.5,4558
2022-12-28 11:25:00,1672226700,16661.0,16666.0,16659.5,16666.0,2520
2022-12-28 11:30:00,1672227000,16662.5,16664.0,16659.5,16661.0,3949
2022-12-28 11:35:00,1672227300,16667.5,16670.5,16660.5,16661.0,5187
2022-12-28 11:40:00,1672227600,16675.0,16675.0,16666.0,16666.5,5537
2022-12-28 11:45:00,1672227900,16671.0,16676.0,16666.0,16674.0,6732
2022-12-28 11:50:00,1672228200,16665.5,16672.0,16664.5,16672.0,4411
2022-12-28 11:55:00,1672228500,16672.5,16672.5,16666.5,16667.0,3978
2022-12-28 12:00:00,1672228800,16665.5,16672.0,16665.0,16672.0,5094
2022-12-28 12:05:00,1672229100,16673.5,16675.5,16664.0,16667.0,4196
2022-12-28 12:10:00,1672229400,16664.0,16669.5,16664.0,16669.5,1788
2022-12-28 12:15:00,1672229700,16654.0,16664.5,16654.0,16663.0,1669
2022-12-28 12:20:00,1672230000,16666.5,16666.5,16656.0,16657.5,2754
2022-12-28 12:25:00,1672230300,16659.5,16663.5,16655.5,16663.5,2122
2022-12-28 12:30:00,1672230600,16651.5,16662.0,16648.5,16661.0,3544
